354950.00,1992.00,2408.00,5.00,1.00,1.25,3.00
357550.00,1999.00,2644.00,2.00,1.50,1.23,0.00
490450.00,1993.00,3700.00,2.00,2.00,1.03,0.00
363600.00,1990.00,2532.00,4.00,3.00,0.92,2.00
360500.00,2002.00,2352.00,3.00,1.00,1.18,2.00
471050.00,2010.00,2574.00,5.00,1.50,0.83,3.00
332950.00,1988.00,2568.00,3.00,1.00,0.85,3.00
389250.00,2000.00,2439.00,5.00,1.00,0.56,3.00
326500.00,1990.00,2443.00,5.00,2.00,0.67,1.00
547550.00,1992.00,4027.00,5.00,1.50,0.40,0.00
299750.00,1991.00,2492.00,4.00,1.00,0.73,0.00
400150.00,1979.00,3197.00,3.00,3.00,1.04,2.00
311000.00,1988.00,2462.00,4.00,2.50,1.28,0.00
405350.00,1990.00,2846.00,3.00,2.50,0.73,3.00
439800.00,1985.00,3455.00,2.00,2.00,0.77,2.00
381550.00,1996.00,2750.00,5.00,1.50,0.77,0.00
507650.00,1997.00,3512.00,4.00,2.50,0.89,0.00
271800.00,1999.00,1893.00,4.00,2.00,1.19,0.00
455300.00,1984.00,3546.00,3.00,2.50,1.06,1.00
506550.00,1994.00,3857.00,2.00,2.00,0.20,0.00
430300.00,2001.00,2608.00,4.00,2.00,0.94,3.00
329650.00,1988.00,2667.00,3.00,2.50,1.14,0.00
535850.00,1993.00,3550.00,6.00,3.00,0.89,1.00
478950.00,1998.00,3083.00,6.00,2.50,0.60,1.00
232550.00,1989.00,2012.00,5.00,1.00,1.05,0.00
557750.00,1995.00,3734.00,2.00,2.50,1.01,3.00
626250.00,2002.00,3919.00,4.00,2.00,0.56,3.00
345850.00,1983.00,2936.00,4.00,1.00,1.03,1.00
350450.00,1980.00,2851.00,5.00,2.50,1.02,1.00
680300.00,1999.00,4244.00,6.00,2.50,1.08,2.00
378350.00,1998.00,2720.00,2.00,3.00,0.69,0.00
510400.00,1999.00,3275.00,5.00,1.00,0.61,3.00
433300.00,1986.00,3219.00,4.00,3.00,1.03,1.00
517950.00,2000.00,3713.00,2.00,1.00,1.40,0.00
562600.00,1992.00,3733.00,4.00,2.50,1.01,3.00
430550.00,1991.00,3128.00,4.00,3.00,1.09,0.00
622650.00,1982.00,4575.00,2.00,2.50,1.26,3.00
639850.00,2005.00,3924.00,2.00,3.00,0.75,3.00
434050.00,2008.00,2789.00,2.00,1.50,0.88,1.00
469450.00,2012.00,2704.00,3.00,1.50,1.09,2.00
352650.00,2013.00,2009.00,3.00,2.00,1.42,0.00
431550.00,2003.00,2598.00,5.00,2.00,0.79,2.00
269650.00,1980.00,2329.00,4.00,3.00,1.02,1.00
362950.00,1990.00,2545.00,5.00,1.00,1.08,3.00
329600.00,1976.00,2847.00,4.00,2.00,1.17,2.00
408750.00,1994.00,2927.00,2.00,2.50,0.48,2.00
314500.00,2003.00,1893.00,3.00,1.50,0.87,3.00
394500.00,1974.00,3540.00,3.00,1.50,1.40,1.00
503500.00,1999.00,3276.00,2.00,2.00,1.14,3.00
533150.00,2002.00,3058.00,6.00,3.00,0.63,3.00
287800.00,2006.00,1671.00,6.00,2.00,0.81,0.00
446600.00,1998.00,3202.00,2.00,1.50,0.92,1.00
802100.00,2003.00,5362.00,4.00,1.50,1.02,0.00
646450.00,1988.00,4427.00,6.00,1.50,0.66,3.00
335350.00,1981.00,2573.00,5.00,2.00,0.96,3.00
456650.00,1998.00,3154.00,2.00,1.00,0.57,3.00
278700.00,1992.00,2168.00,3.00,3.00,0.90,0.00
340600.00,2006.00,1913.00,6.00,2.00,0.91,1.00
511550.00,1996.00,3254.00,6.00,2.00,1.23,2.00
607100.00,2004.00,3885.00,5.00,2.00,1.29,0.00
405900.00,1976.00,3658.00,2.00,1.50,0.98,1.00
341850.00,1989.00,2524.00,6.00,1.00,0.55,2.00
261900.00,1983.00,2415.00,3.00,1.00,1.31,1.00
549900.00,1986.00,3633.00,6.00,3.00,1.33,3.00
466400.00,2002.00,2977.00,6.00,1.00,0.99,1.00
334500.00,1986.00,2691.00,6.00,1.50,0.89,0.00
463600.00,1996.00,3182.00,5.00,1.50,0.92,1.00
374450.00,1990.00,2898.00,6.00,1.00,0.65,0.00
486550.00,1995.00,3223.00,4.00,1.50,1.04,3.00
398100.00,1993.00,2730.00,4.00,2.50,0.74,2.00
157400.00,1977.00,1666.00,5.00,1.00,0.50,3.00
492800.00,2006.00,3155.00,4.00,1.50,1.47,0.00
413100.00,1988.00,2929.00,5.00,2.00,1.25,2.00
432150.00,2001.00,2991.00,3.00,2.00,0.90,0.00
692500.00,1997.00,4453.00,6.00,1.00,0.97,3.00
338050.00,1997.00,2284.00,3.00,3.00,1.03,1.00
593600.00,1981.00,4620.00,3.00,2.00,1.04,1.00
298100.00,1983.00,2220.00,5.00,3.00,0.34,3.00
541900.00,2000.00,3682.00,3.00,2.50,1.14,0.00
462200.00,1990.00,3334.00,3.00,2.00,1.14,2.00
369100.00,1971.00,3357.00,4.00,2.50,0.87,1.00
649950.00,2007.00,3868.00,6.00,2.50,1.15,1.00
456100.00,1985.00,3429.00,6.00,1.50,0.95,1.00
281450.00,1983.00,2493.00,5.00,1.50,1.00,0.00
385350.00,1993.00,2971.00,4.00,1.00,0.98,0.00
435450.00,1980.00,3359.00,3.00,2.50,0.94,3.00
585500.00,1996.00,3816.00,6.00,2.50,1.04,1.00
376000.00,1982.00,2952.00,6.00,2.00,0.88,1.00
384850.00,1983.00,3107.00,4.00,2.50,1.42,0.00
470500.00,1996.00,3211.00,5.00,1.50,1.09,1.00
559450.00,1985.00,4067.00,3.00,2.00,0.96,3.00
481600.00,1998.00,3121.00,4.00,1.00,1.23,3.00
397950.00,1994.00,2994.00,2.00,1.50,1.09,1.00
519950.00,1997.00,3440.00,4.00,3.00,0.93,1.00
370750.00,1997.00,2219.00,6.00,1.50,1.36,3.00
470300.00,1995.00,3244.00,2.00,2.50,1.08,2.00
263900.00,1981.00,2279.00,3.00,2.50,0.97,2.00
533650.00,2009.00,3088.00,6.00,1.00,1.03,2.00
281500.00,1985.00,2385.00,3.00,2.50,0.75,1.00
388750.00,1999.00,2677.00,5.00,1.00,1.48,0.00
527200.00,1997.00,3810.00,3.00,1.50,0.88,0.00
54100.00,1985.00,564.00,6.00,3.00,1.30,1.00
358400.00,1990.00,2652.00,6.00,2.00,1.04,0.00
365650.00,1991.00,2818.00,3.00,1.50,1.03,1.00
489350.00,2000.00,2966.00,4.00,3.00,0.63,3.00
374200.00,1995.00,2416.00,4.00,2.00,1.12,3.00
210000.00,1992.00,1588.00,3.00,1.00,1.12,3.00
203900.00,1989.00,1835.00,2.00,2.00,0.91,1.00
375650.00,2004.00,2095.00,5.00,3.00,0.76,2.00
399100.00,1992.00,3033.00,4.00,2.00,0.61,0.00
